COLLNUM,Taxon.Name,CATNUM,PRESTYPE,STATUS,ORIGLOCAL,Locality.Selector,LocalityQualifier,ISGPPROV,COLLECTOR,DATECOLL1,gps,elevation,country,province,locality,site,lat,lon,gps_raw,A or B?
AA 11939,Oreophryne (Genus of Microhylidae),14520,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11950,Oreophryne (Genus of Microhylidae),14521,alcoholic,"installed, Jun 2002","Summit Menawa, 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11981,Oreophryne (Genus of Microhylidae),14522,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11987,Oreophryne (Genus of Microhylidae),14523,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11944,Oreophryne (Genus of Microhylidae),14524,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11986,Oreophryne (Genus of Microhylidae),14525,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11793,Oreophryne (Genus of Microhylidae),14526,alcoholic,"installed, Jun 2002","Summit Mt. Menawa = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,26 Sep 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11982,Oreophryne (Genus of Microhylidae),14527,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11951,Oreophryne (Genus of Microhylidae),14528,alcoholic,"installed, Jun 2002","Summit Menawa, 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11940,Oreophryne (Genus of Microhylidae),14529,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11984,Oreophryne (Genus of Microhylidae),14530,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11942,Oreophryne (Genus of Microhylidae),14531,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11949,Oreophryne (Genus of Microhylidae),14532,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11957,Oreophryne (Genus of Microhylidae),14533,alcoholic,"installed, Jun 2002","Summit Menawa, 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11985,Oreophryne (Genus of Microhylidae),14534,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11953,Oreophryne (Genus of Microhylidae),14535,alcoholic,"installed, Jun 2002","Summit Menawa, 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11988,Oreophryne (Genus of Microhylidae),14536,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11941,Oreophryne (Genus of Microhylidae),14537,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11943,Oreophryne (Genus of Microhylidae),14538,alcoholic,"installed, Jun 2002","Summit Menawa, +/- 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11980,Oreophryne (Genus of Microhylidae),14539,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11958,Oreophryne (Genus of Microhylidae),14540,alcoholic,"installed, Jun 2002","Summit Menawa, 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11989,Oreophryne (Genus of Microhylidae),14541,alcoholic,"installed, Jun 2002","Summit Mt. Menawa, ca. 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,20 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
AA 11952,Oreophryne (Genus of Microhylidae),14542,alcoholic,"installed, Jun 2002","Summit Menawa, 1920 m = Allison catalog.  10.5 km N, 15.7 km E of Utai, 3.295S  141.723E  = from bird & mammal locals master list for Bewani Exp. compiled by A Engilis, Jr.","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai {Papua New Guinea: West Sepik Prov.: Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    :    1920 m    :    3.295ºS  141.723ºE.}",,West Sepik Prov.,A Allison,19 Oct 1986,"-3.295, 141.723",1920 m,Papua New Guinea,West Sepik Prov.,"Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai    ","Mt. Menawa (summit), 10.5 km N, 15.7 km E of Utai",-3.295,141.723,3.295ºS 141.723ºE,
FK 7383,Oreophryne (Genus of Microhylidae),18002,alcoholic,installed July 2017,"Bunisi Village:  10° 01.028' S  149° 36.009' E, 1420 m.",Bunisi Village {Papua New Guinea: Milne Bay Prov.: Bunisi Village    :    1420 m    :    10.01713ºS [10 01.028S (AGD66)]  149.60015ºE [149 36.009E (AGD66)].},,Milne Bay Prov.,F Kraus,16 Feb 2003,"-10.01713, 149.60015",1420 m,Papua New Guinea,Milne Bay Prov.,Bunisi Village    ,Bunisi Village,-10.01028,149.36009,10.01713ºS 149.60015ºE ,
FK 7451,Oreophryne (Genus of Microhylidae),18003,alcoholic,installed July 2017,"Mt. Simpson: 10° 01.894' S 149° 34.600' E, 2170 m.","Mt. Simpson, NE slope {Papua New Guinea: Milne Bay Prov.: Mt. Simpson, NE slope    :    2170 m    :    10.03157ºS [10 01.894S (AGD66)]  149.57667ºE [149 34.600E (AGD66)].}",,Milne Bay Prov.,F Kraus,19 Feb 2003,"-10.03157, 149.57667",2170 m,Papua New Guinea,Milne Bay Prov.,"Mt. Simpson, NE slope    ","Mt. Simpson, NE slope",-10.01894,149.346,10.03157ºS 149.57667ºE ,
FK 7507,Oreophryne (Genus of Microhylidae),18004,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,22 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7508,Oreophryne (Genus of Microhylidae),18005,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,22 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7509,Oreophryne (Genus of Microhylidae),18006,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,22 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7583,Oreophryne (Genus of Microhylidae),18007,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,24 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7584,Oreophryne (Genus of Microhylidae),18008,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,24 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7585,Oreophryne (Genus of Microhylidae),18009,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,24 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7586,Oreophryne (Genus of Microhylidae),18010,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,24 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7587,Oreophryne (Genus of Microhylidae),18011,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,24 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7588,Oreophryne (Genus of Microhylidae),18012,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,24 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7655,Oreophryne (Genus of Microhylidae),18013,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,25 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7656,Oreophryne (Genus of Microhylidae),18014,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,25 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7657,Oreophryne (Genus of Microhylidae),18015,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,25 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7658,Oreophryne (Genus of Microhylidae),18016,alcoholic,installed July 2017,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,25 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7659,Oreophryne (Genus of Microhylidae),18017,alcoholic,installed,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,25 Feb 2003,", ",,,,,,-10.01256,149.36116,,
FK 7660,Oreophryne (Genus of Microhylidae),18018,alcoholic,installed,"Camp 5:  10° 01.256' S  149° 36.116' E, 1490m.   [Note that when these GPS coordinates were plotted on a map, F Kraus disagreed with the position, and new coordinates were figured off the map.]",,,Milne Bay Prov.,F Kraus,25 Feb 2003,", ",,,,,,-10.01256,149.36116,,
